"latitude","longitude","date","species","url","reference","n","location","depth","notes","source"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711494","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711498","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711501","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711503","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",15,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10133","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711504","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",15,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10133","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711505","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711508","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",15,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10133","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711514","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711523","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711525","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711537","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711544","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711546","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711551","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711552","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711553","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711555","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711557","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711560","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",15,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10133","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711561","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",14,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10134","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711576","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711577","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711578","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711579","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711586","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711587","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711589","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711599","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711602","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711603","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711604","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711605","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711606","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
12.78428,-71.70022,2018-09-18,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711607","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",17,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10132","GBIF"
24.829675,-76.328217,2017-01-25,"Bathynomus giganteus","https://www.gbif.org/occurrence/2460048282","Dataset: iNaturalist research-grade observations",1,"Bahamas",NA,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: iNaturalist | catalog: 35713277","GBIF"
12.78428,-71.70022,2017-11-14,"Bathynomus giganteus","https://www.gbif.org/occurrence/4414711361","Dataset: Monitoreo ambiental durante de la perforación exploratoria en el Pozo Brama-01, AMI Jarara, Bloque Tayrona, Caribe colombiano.",2,"Pozo Brama entre punta Jir y punta Tarolta, Costa afuera frente a la alta Guajira, Bloque Tayrona Orca",854,"orig_name: Bathynomus giganteus A.Milne-Edwards, 1879 | basis: HUMAN_OBSERVATION | institution: Instituto de Investigaciones Marinas y Costeras (INVEMAR) | catalog: INV CRU10135","GBIF"
